nrg_bal,geo_code,year,share_ren_pct,data_flag,sector,geo_name,region,is_eu27_member,yoy_change,gap_to_target_pp,required_pace,recent_pace,pace_status
REN,HR,2016,28.266,,Total,Croatia,South,True,-0.703,16.023,2.67,-1.136,Far behind
REN,HR,2017,27.28,,Total,Croatia,South,True,-0.986,16.023,2.67,-1.136,Far behind
REN,HR,2018,28.047,,Total,Croatia,South,True,0.767,16.023,2.67,-1.136,Far behind
REN,HR,2019,28.466,,Total,Croatia,South,True,0.419,16.023,2.67,-1.136,Far behind
REN,HR,2020,31.023,,Total,Croatia,South,True,2.557,16.023,2.67,-1.136,Far behind
REN,HR,2021,31.285,,Total,Croatia,South,True,0.262,16.023,2.67,-1.136,Far behind
REN,HR,2022,28.088,,Total,Croatia,South,True,-3.197,16.023,2.67,-1.136,Far behind
REN,HR,2023,28.088,,Total,Croatia,South,True,0.0,16.023,2.67,-1.136,Far behind
REN,HR,2024,26.477,,Total,Croatia,South,True,-1.611,16.023,2.67,-1.136,Far behind
REN,HU,2004,4.364,,Total,Hungary,East,True,,24.236,4.039,1.104,Far behind
REN,HU,2005,6.931,,Total,Hungary,East,True,2.567,24.236,4.039,1.104,Far behind
REN,HU,2006,7.433,,Total,Hungary,East,True,0.502,24.236,4.039,1.104,Far behind
REN,HU,2007,8.575,,Total,Hungary,East,True,1.142,24.236,4.039,1.104,Far behind
REN,HU,2008,8.564,,Total,Hungary,East,True,-0.011,24.236,4.039,1.104,Far behind
REN,HU,2009,11.673,,Total,Hungary,East,True,3.109,24.236,4.039,1.104,Far behind
REN,HU,2010,12.742,,Total,Hungary,East,True,1.069,24.236,4.039,1.104,Far behind
REN,HU,2011,13.972,,Total,Hungary,East,True,1.23,24.236,4.039,1.104,Far behind
REN,HU,2012,15.53,,Total,Hungary,East,True,1.558,24.236,4.039,1.104,Far behind
REN,HU,2013,16.205,,Total,Hungary,East,True,0.675,24.236,4.039,1.104,Far behind
REN,HU,2014,14.618,,Total,Hungary,East,True,-1.587,24.236,4.039,1.104,Far behind
REN,HU,2015,14.495,,Total,Hungary,East,True,-0.123,24.236,4.039,1.104,Far behind
REN,HU,2016,14.377,,Total,Hungary,East,True,-0.118,24.236,4.039,1.104,Far behind
REN,HU,2017,13.556,,Total,Hungary,East,True,-0.821,24.236,4.039,1.104,Far behind
REN,HU,2018,12.548,,Total,Hungary,East,True,-1.008,24.236,4.039,1.104,Far behind
REN,HU,2019,12.634,,Total,Hungary,East,True,0.086,24.236,4.039,1.104,Far behind
REN,HU,2020,13.85,,Total,Hungary,East,True,1.216,24.236,4.039,1.104,Far behind
REN,HU,2021,14.134,,Total,Hungary,East,True,0.284,24.236,4.039,1.104,Far behind
REN,HU,2022,15.128,,Total,Hungary,East,True,0.994,24.236,4.039,1.104,Far behind
REN,HU,2023,17.117,,Total,Hungary,East,True,1.989,24.236,4.039,1.104,Far behind
REN,HU,2024,18.264,,Total,Hungary,East,True,1.147,24.236,4.039,1.104,Far behind
REN,IE,2004,2.378,,Total,Ireland,West,True,,26.436,4.406,-0.024,Far behind
REN,IE,2005,2.822,,Total,Ireland,West,True,0.444,26.436,4.406,-0.024,Far behind
REN,IE,2006,3.073,,Total,Ireland,West,True,0.251,26.436,4.406,-0.024,Far behind
REN,IE,2007,3.497,,Total,Ireland,West,True,0.424,26.436,4.406,-0.024,Far behind
REN,IE,2008,3.979,,Total,Ireland,West,True,0.482,26.436,4.406,-0.024,Far behind
REN,IE,2009,5.243,,Total,Ireland,West,True,1.264,26.436,4.406,-0.024,Far behind
REN,IE,2010,5.755,,Total,Ireland,West,True,0.512,26.436,4.406,-0.024,Far behind
REN,IE,2011,6.605,,Total,Ireland,West,True,0.85,26.436,4.406,-0.024,Far behind
REN,IE,2012,7.029,,Total,Ireland,West,True,0.424,26.436,4.406,-0.024,Far behind
REN,IE,2013,7.521,,Total,Ireland,West,True,0.492,26.436,4.406,-0.024,Far behind
REN,IE,2014,8.516,,Total,Ireland,West,True,0.995,26.436,4.406,-0.024,Far behind
REN,IE,2015,9.083,,Total,Ireland,West,True,0.567,26.436,4.406,-0.024,Far behind
REN,IE,2016,9.189,,Total,Ireland,West,True,0.106,26.436,4.406,-0.024,Far behind
REN,IE,2017,10.52,,Total,Ireland,West,True,1.331,26.436,4.406,-0.024,Far behind
REN,IE,2018,10.942,,Total,Ireland,West,True,0.422,26.436,4.406,-0.024,Far behind
REN,IE,2019,11.979,,Total,Ireland,West,True,1.037,26.436,4.406,-0.024,Far behind
REN,IE,2020,16.16,,Total,Ireland,West,True,4.181,26.436,4.406,-0.024,Far behind
REN,IE,2021,12.945,,Total,Ireland,West,True,-3.215,26.436,4.406,-0.024,Far behind
REN,IE,2022,13.017,,Total,Ireland,West,True,0.072,26.436,4.406,-0.024,Far behind
REN,IE,2023,15.243,,Total,Ireland,West,True,2.226,26.436,4.406,-0.024,Far behind
REN,IE,2024,16.064,,Total,Ireland,West,True,0.821,26.436,4.406,-0.024,Far behind
REN,IS,2004,58.899,,Total,Iceland,Non-EU,False,,-36.832,0.0,-1.098,At or above target
REN,IS,2005,60.27,,Total,Iceland,Non-EU,False,1.371,-36.832,0.0,-1.098,At or above target
REN,IS,2006,60.921,,Total,Iceland,Non-EU,False,0.651,-36.832,0.0,-1.098,At or above target
REN,IS,2007,71.925,,Total,Iceland,Non-EU,False,11.004,-36.832,0.0,-1.098,At or above target
REN,IS,2008,67.981,,Total,Iceland,Non-EU,False,-3.944,-36.832,0.0,-1.098,At or above target
REN,IS,2009,70.238,,Total,Iceland,Non-EU,False,2.257,-36.832,0.0,-1.098,At or above target
REN,IS,2010,70.909,,Total,Iceland,Non-EU,False,0.671,-36.832,0.0,-1.098,At or above target
REN,IS,2011,72.298,,Total,Iceland,Non-EU,False,1.389,-36.832,0.0,-1.098,At or above target
REN,IS,2012,73.727,,Total,Iceland,Non-EU,False,1.429,-36.832,0.0,-1.098,At or above target
REN,IS,2013,73.787,,Total,Iceland,Non-EU,False,0.06,-36.832,0.0,-1.098,At or above target
REN,IS,2014,73.043,,Total,Iceland,Non-EU,False,-0.744,-36.832,0.0,-1.098,At or above target
REN,IS,2015,71.949,,Total,Iceland,Non-EU,False,-1.094,-36.832,0.0,-1.098,At or above target
REN,IS,2016,75.329,,Total,Iceland,Non-EU,False,3.38,-36.832,0.0,-1.098,At or above target
REN,IS,2017,74.104,,Total,Iceland,Non-EU,False,-1.225,-36.832,0.0,-1.098,At or above target
REN,IS,2018,77.173,,Total,Iceland,Non-EU,False,3.069,-36.832,0.0,-1.098,At or above target
REN,IS,2019,78.612,,Total,Iceland,Non-EU,False,1.439,-36.832,0.0,-1.098,At or above target
REN,IS,2020,83.725,,Total,Iceland,Non-EU,False,5.113,-36.832,0.0,-1.098,At or above target
REN,IS,2021,79.618,,Total,Iceland,Non-EU,False,-4.107,-36.832,0.0,-1.098,At or above target
REN,IS,2022,78.735,,Total,Iceland,Non-EU,False,-0.883,-36.832,0.0,-1.098,At or above target
REN,IS,2023,79.444,,Total,Iceland,Non-EU,False,0.709,-36.832,0.0,-1.098,At or above target
REN,IS,2024,79.332,,Total,Iceland,Non-EU,False,-0.112,-36.832,0.0,-1.098,At or above target
REN,IT,2004,6.316,,Total,Italy,South,True,,23.115,3.852,-0.244,Far behind
REN,IT,2005,7.549,,Total,Italy,South,True,1.233,23.115,3.852,-0.244,Far behind
REN,IT,2006,8.328,,Total,Italy,South,True,0.779,23.115,3.852,-0.244,Far behind
REN,IT,2007,9.807,,Total,Italy,South,True,1.479,23.115,3.852,-0.244,Far behind
REN,IT,2008,11.492,,Total,Italy,South,True,1.685,23.115,3.852,-0.244,Far behind
REN,IT,2009,12.775,,Total,Italy,South,True,1.283,23.115,3.852,-0.244,Far behind
REN,IT,2010,13.023,,Total,Italy,South,True,0.248,23.115,3.852,-0.244,Far behind
REN,IT,2011,12.881,,Total,Italy,South,True,-0.142,23.115,3.852,-0.244,Far behind
REN,IT,2012,15.441,,Total,Italy,South,True,2.56,23.115,3.852,-0.244,Far behind
REN,IT,2013,16.741,,Total,Italy,South,True,1.3,23.115,3.852,-0.244,Far behind
REN,IT,2014,17.082,,Total,Italy,South,True,0.341,23.115,3.852,-0.244,Far behind
REN,IT,2015,17.525,,Total,Italy,South,True,0.443,23.115,3.852,-0.244,Far behind
REN,IT,2016,17.415,,Total,Italy,South,True,-0.11,23.115,3.852,-0.244,Far behind
REN,IT,2017,18.267,,Total,Italy,South,True,0.852,23.115,3.852,-0.244,Far behind
REN,IT,2018,17.796,,Total,Italy,South,True,-0.471,23.115,3.852,-0.244,Far behind
REN,IT,2019,18.181,,Total,Italy,South,True,0.385,23.115,3.852,-0.244,Far behind
REN,IT,2020,20.359,,Total,Italy,South,True,2.178,23.115,3.852,-0.244,Far behind
REN,IT,2021,18.888,,Total,Italy,South,True,-1.471,23.115,3.852,-0.244,Far behind
REN,IT,2022,18.826,,Total,Italy,South,True,-0.062,23.115,3.852,-0.244,Far behind
REN,IT,2023,19.179,,Total,Italy,South,True,0.353,23.115,3.852,-0.244,Far behind
REN,IT,2024,19.385,,Total,Italy,South,True,0.206,23.115,3.852,-0.244,Far behind
REN,LT,2004,17.221,,Total,Lithuania,North,True,,7.092,1.182,2.159,On track
REN,LT,2005,16.768,,Total,Lithuania,North,True,-0.453,7.092,1.182,2.159,On track
REN,LT,2006,16.887,,Total,Lithuania,North,True,0.119,7.092,1.182,2.159,On track
REN,LT,2007,16.482,,Total,Lithuania,North,True,-0.405,7.092,1.182,2.159,On track
REN,LT,2008,17.824,,Total,Lithuania,North,True,1.342,7.092,1.182,2.159,On track
REN,LT,2009,19.798,,Total,Lithuania,North,True,1.974,7.092,1.182,2.159,On track
REN,LT,2010,19.639,,Total,Lithuania,North,True,-0.159,7.092,1.182,2.159,On track
REN,LT,2011,19.943,,Total,Lithuania,North,True,0.304,7.092,1.182,2.159,On track
REN,LT,2012,21.437,,Total,Lithuania,North,True,1.494,7.092,1.182,2.159,On track
REN,LT,2013,22.689,,Total,Lithuania,North,True,1.252,7.092,1.182,2.159,On track
REN,LT,2014,23.592,,Total,Lithuania,North,True,0.903,7.092,1.182,2.159,On track
REN,LT,2015,25.748,,Total,Lithuania,North,True,2.156,7.092,1.182,2.159,On track
REN,LT,2016,25.612,,Total,Lithuania,North,True,-0.136,7.092,1.182,2.159,On track
REN,LT,2017,26.038,,Total,Lithuania,North,True,0.426,7.092,1.182,2.159,On track
REN,LT,2018,24.695,,Total,Lithuania,North,True,-1.343,7.092,1.182,2.159,On track
REN,LT,2019,25.474,,Total,Lithuania,North,True,0.779,7.092,1.182,2.159,On track
REN,LT,2020,26.773,,Total,Lithuania,North,True,1.299,7.092,1.182,2.159,On track
REN,LT,2021,28.167,,Total,Lithuania,North,True,1.394,7.092,1.182,2.159,On track
REN,LT,2022,29.599,,Total,Lithuania,North,True,1.432,7.092,1.182,2.159,On track
REN,LT,2023,31.927,,Total,Lithuania,North,True,2.328,7.092,1.182,2.159,On track
REN,LT,2024,35.408,,Total,Lithuania,North,True,3.481,7.092,1.182,2.159,On track
REN,LU,2004,0.899,,Total,Luxembourg,West,True,,27.758,4.626,0.761,Far behind
REN,LU,2005,1.402,,Total,Luxembourg,West,True,0.503,27.758,4.626,0.761,Far behind
REN,LU,2006,1.469,,Total,Luxembourg,West,True,0.067,27.758,4.626,0.761,Far behind
REN,LU,2007,2.725,,Total,Luxembourg,West,True,1.256,27.758,4.626,0.761,Far behind
REN,LU,2008,2.809,,Total,Luxembourg,West,True,0.084,27.758,4.626,0.761,Far behind
REN,LU,2009,2.929,,Total,Luxembourg,West,True,0.12,27.758,4.626,0.761,Far behind
REN,LU,2010,2.851,,Total,Luxembourg,West,True,-0.078,27.758,4.626,0.761,Far behind
REN,LU,2011,2.855,,Total,Luxembourg,West,True,0.004,27.758,4.626,0.761,Far behind
REN,LU,2012,3.112,,Total,Luxembourg,West,True,0.257,27.758,4.626,0.761,Far behind
REN,LU,2013,3.494,,Total,Luxembourg,West,True,0.382,27.758,4.626,0.761,Far behind
REN,LU,2014,4.471,,Total,Luxembourg,West,True,0.977,27.758,4.626,0.761,Far behind
REN,LU,2015,4.987,,Total,Luxembourg,West,True,0.516,27.758,4.626,0.761,Far behind
REN,LU,2016,5.364,,Total,Luxembourg,West,True,0.377,27.758,4.626,0.761,Far behind
REN,LU,2017,6.194,,Total,Luxembourg,West,True,0.83,27.758,4.626,0.761,Far behind
REN,LU,2018,8.942,,Total,Luxembourg,West,True,2.748,27.758,4.626,0.761,Far behind
REN,LU,2019,7.046,,Total,Luxembourg,West,True,-1.896,27.758,4.626,0.761,Far behind
REN,LU,2020,11.699,,Total,Luxembourg,West,True,4.653,27.758,4.626,0.761,Far behind
REN,LU,2021,11.713,,Total,Luxembourg,West,True,0.014,27.758,4.626,0.761,Far behind
REN,LU,2022,14.286,,Total,Luxembourg,West,True,2.573,27.758,4.626,0.761,Far behind
REN,LU,2023,14.312,,Total,Luxembourg,West,True,0.026,27.758,4.626,0.761,Far behind
REN,LU,2024,14.742,,Total,Luxembourg,West,True,0.43,27.758,4.626,0.761,Far behind
REN,LV,2004,32.794,,Total,Latvia,North,True,,-3.035,0.0,0.851,At or above target
REN,LV,2005,32.264,,Total,Latvia,North,True,-0.53,-3.035,0.0,0.851,At or above target
REN,LV,2006,31.141,,Total,Latvia,North,True,-1.123,-3.035,0.0,0.851,At or above target
REN,LV,2007,29.615,,Total,Latvia,North,True,-1.526,-3.035,0.0,0.851,At or above target
REN,LV,2008,29.811,,Total,Latvia,North,True,0.196,-3.035,0.0,0.851,At or above target
REN,LV,2009,34.317,,Total,Latvia,North,True,4.506,-3.035,0.0,0.851,At or above target
REN,LV,2010,30.375,,Total,Latvia,North,True,-3.942,-3.035,0.0,0.851,At or above target
REN,LV,2011,33.478,,Total,Latvia,North,True,3.103,-3.035,0.0,0.851,At or above target
REN,LV,2012,35.709,,Total,Latvia,North,True,2.231,-3.035,0.0,0.851,At or above target
REN,LV,2013,37.037,,Total,Latvia,North,True,1.328,-3.035,0.0,0.851,At or above target
REN,LV,2014,38.629,,Total,Latvia,North,True,1.592,-3.035,0.0,0.851,At or above target
REN,LV,2015,37.538,,Total,Latvia,North,True,-1.091,-3.035,0.0,0.851,At or above target
REN,LV,2016,37.138,,Total,Latvia,North,True,-0.4,-3.035,0.0,0.851,At or above target
REN,LV,2017,39.008,,Total,Latvia,North,True,1.87,-3.035,0.0,0.851,At or above target
REN,LV,2018,40.019,,Total,Latvia,North,True,1.011,-3.035,0.0,0.851,At or above target
REN,LV,2019,40.929,,Total,Latvia,North,True,0.91,-3.035,0.0,0.851,At or above target
REN,LV,2020,42.132,,Total,Latvia,North,True,1.203,-3.035,0.0,0.851,At or above target
REN,LV,2021,42.112,,Total,Latvia,North,True,-0.02,-3.035,0.0,0.851,At or above target
REN,LV,2022,43.786,,Total,Latvia,North,True,1.674,-3.035,0.0,0.851,At or above target
REN,LV,2023,43.25,,Total,Latvia,North,True,-0.536,-3.035,0.0,0.851,At or above target
REN,LV,2024,45.535,,Total,Latvia,North,True,2.285,-3.035,0.0,0.851,At or above target
REN,MT,2004,0.102,,Total,Malta,South,True,,25.29,4.215,1.624,Far behind
REN,MT,2005,0.123,,Total,Malta,South,True,0.021,25.29,4.215,1.624,Far behind
REN,MT,2006,0.149,,Total,Malta,South,True,0.026,25.29,4.215,1.624,Far behind
REN,MT,2007,0.177,,Total,Malta,South,True,0.028,25.29,4.215,1.624,Far behind
REN,MT,2008,0.195,,Total,Malta,South,True,0.018,25.29,4.215,1.624,Far behind
REN,MT,2009,0.221,,Total,Malta,South,True,0.026,25.29,4.215,1.624,Far behind
REN,MT,2010,0.979,,Total,Malta,South,True,0.758,25.29,4.215,1.624,Far behind
REN,MT,2011,1.85,,Total,Malta,South,True,0.871,25.29,4.215,1.624,Far behind
REN,MT,2012,2.862,,Total,Malta,South,True,1.012,25.29,4.215,1.624,Far behind
REN,MT,2013,3.76,,Total,Malta,South,True,0.898,25.29,4.215,1.624,Far behind
REN,MT,2014,4.744,,Total,Malta,South,True,0.984,25.29,4.215,1.624,Far behind
REN,MT,2015,5.119,,Total,Malta,South,True,0.375,25.29,4.215,1.624,Far behind
REN,MT,2016,6.208,,Total,Malta,South,True,1.089,25.29,4.215,1.624,Far behind
REN,MT,2017,7.219,,Total,Malta,South,True,1.011,25.29,4.215,1.624,Far behind
REN,MT,2018,7.914,,Total,Malta,South,True,0.695,25.29,4.215,1.624,Far behind
REN,MT,2019,8.23,,Total,Malta,South,True,0.316,25.29,4.215,1.624,Far behind
REN,MT,2020,10.714,,Total,Malta,South,True,2.484,25.29,4.215,1.624,Far behind
REN,MT,2021,12.631,,Total,Malta,South,True,1.917,25.29,4.215,1.624,Far behind
REN,MT,2022,14.04,,Total,Malta,South,True,1.409,25.29,4.215,1.624,Far behind
REN,MT,2023,15.437,,Total,Malta,South,True,1.397,25.29,4.215,1.624,Far behind
REN,MT,2024,17.21,,Total,Malta,South,True,1.773,25.29,4.215,1.624,Far behind
REN,NL,2004,2.03,,Total,Netherlands,West,True,,22.32,3.72,1.545,Far behind
REN,NL,2005,2.478,,Total,Netherlands,West,True,0.448,22.32,3.72,1.545,Far behind
REN,NL,2006,2.778,,Total,Netherlands,West,True,0.3,22.32,3.72,1.545,Far behind
REN,NL,2007,3.298,,Total,Netherlands,West,True,0.52,22.32,3.72,1.545,Far behind
REN,NL,2008,3.596,,Total,Netherlands,West,True,0.298,22.32,3.72,1.545,Far behind
REN,NL,2009,4.266,,Total,Netherlands,West,True,0.67,22.32,3.72,1.545,Far behind
REN,NL,2010,3.917,,Total,Netherlands,West,True,-0.349,22.32,3.72,1.545,Far behind
REN,NL,2011,4.524,,Total,Netherlands,West,True,0.607,22.32,3.72,1.545,Far behind
REN,NL,2012,4.659,,Total,Netherlands,West,True,0.135,22.32,3.72,1.545,Far behind
REN,NL,2013,4.691,,Total,Netherlands,West,True,0.032,22.32,3.72,1.545,Far behind
REN,NL,2014,5.415,,Total,Netherlands,West,True,0.724,22.32,3.72,1.545,Far behind
REN,NL,2015,5.714,,Total,Netherlands,West,True,0.299,22.32,3.72,1.545,Far behind
REN,NL,2016,5.846,,Total,Netherlands,West,True,0.132,22.32,3.72,1.545,Far behind
REN,NL,2017,6.507,,Total,Netherlands,West,True,0.661,22.32,3.72,1.545,Far behind
REN,NL,2018,7.394,,Total,Netherlands,West,True,0.887,22.32,3.72,1.545,Far behind
REN,NL,2019,8.886,,Total,Netherlands,West,True,1.492,22.32,3.72,1.545,Far behind
REN,NL,2020,13.999,,Total,Netherlands,West,True,5.113,22.32,3.72,1.545,Far behind
REN,NL,2021,13.117,,Total,Netherlands,West,True,-0.882,22.32,3.72,1.545,Far behind
REN,NL,2022,15.291,,Total,Netherlands,West,True,2.174,22.32,3.72,1.545,Far behind
REN,NL,2023,17.588,,Total,Netherlands,West,True,2.297,22.32,3.72,1.545,Far behind
REN,NL,2024,20.18,,Total,Netherlands,West,True,2.592,22.32,3.72,1.545,Far behind
REN,NO,2004,58.417,,Total,Norway,Non-EU,False,,-35.432,0.0,0.143,At or above target
REN,NO,2005,60.069,,Total,Norway,Non-EU,False,1.652,-35.432,0.0,0.143,At or above target
REN,NO,2006,60.521,,Total,Norway,Non-EU,False,0.452,-35.432,0.0,0.143,At or above target
REN,NO,2007,60.398,,Total,Norway,Non-EU,False,-0.123,-35.432,0.0,0.143,At or above target
REN,NO,2008,62.003,,Total,Norway,Non-EU,False,1.605,-35.432,0.0,0.143,At or above target
REN,NO,2009,65.071,,Total,Norway,Non-EU,False,3.068,-35.432,0.0,0.143,At or above target
REN,NO,2010,61.889,,Total,Norway,Non-EU,False,-3.182,-35.432,0.0,0.143,At or above target
REN,NO,2011,64.638,,Total,Norway,Non-EU,False,2.749,-35.432,0.0,0.143,At or above target
REN,NO,2012,64.932,,Total,Norway,Non-EU,False,0.294,-35.432,0.0,0.143,At or above target
REN,NO,2013,66.48,,Total,Norway,Non-EU,False,1.548,-35.432,0.0,0.143,At or above target
REN,NO,2014,68.406,,Total,Norway,Non-EU,False,1.926,-35.432,0.0,0.143,At or above target
REN,NO,2015,68.545,,Total,Norway,Non-EU,False,0.139,-35.432,0.0,0.143,At or above target
REN,NO,2016,69.235,,Total,Norway,Non-EU,False,0.69,-35.432,0.0,0.143,At or above target
REN,NO,2017,70.036,,Total,Norway,Non-EU,False,0.801,-35.432,0.0,0.143,At or above target
REN,NO,2018,71.566,,Total,Norway,Non-EU,False,1.53,-35.432,0.0,0.143,At or above target
REN,NO,2019,74.406,,Total,Norway,Non-EU,False,2.84,-35.432,0.0,0.143,At or above target
REN,NO,2020,77.358,,Total,Norway,Non-EU,False,2.952,-35.432,0.0,0.143,At or above target
REN,NO,2021,75.038,,Total,Norway,Non-EU,False,-2.32,-35.432,0.0,0.143,At or above target
REN,NO,2022,76.782,,Total,Norway,Non-EU,False,1.744,-35.432,0.0,0.143,At or above target
REN,NO,2023,76.729,,Total,Norway,Non-EU,False,-0.053,-35.432,0.0,0.143,At or above target
REN,NO,2024,77.932,,Total,Norway,Non-EU,False,1.203,-35.432,0.0,0.143,At or above target
REN,PL,2004,6.882,,Total,Poland,East,True,,24.73,4.122,0.417,Far behind
REN,PL,2005,6.867,,Total,Poland,East,True,-0.015,24.73,4.122,0.417,Far behind
REN,PL,2006,6.859,,Total,Poland,East,True,-0.008,24.73,4.122,0.417,Far behind
REN,PL,2007,6.903,,Total,Poland,East,True,0.044,24.73,4.122,0.417,Far behind
REN,PL,2008,7.686,,Total,Poland,East,True,0.783,24.73,4.122,0.417,Far behind
REN,PL,2009,8.676,,Total,Poland,East,True,0.99,24.73,4.122,0.417,Far behind
REN,PL,2010,9.281,,Total,Poland,East,True,0.605,24.73,4.122,0.417,Far behind
REN,PL,2011,10.337,,Total,Poland,East,True,1.056,24.73,4.122,0.417,Far behind
REN,PL,2012,10.955,,Total,Poland,East,True,0.618,24.73,4.122,0.417,Far behind
REN,PL,2013,11.452,,Total,Poland,East,True,0.497,24.73,4.122,0.417,Far behind
REN,PL,2014,11.605,,Total,Poland,East,True,0.153,24.73,4.122,0.417,Far behind
REN,PL,2015,11.881,,Total,Poland,East,True,0.276,24.73,4.122,0.417,Far behind
REN,PL,2016,11.396,,Total,Poland,East,True,-0.485,24.73,4.122,0.417,Far behind
REN,PL,2017,11.059,,Total,Poland,East,True,-0.337,24.73,4.122,0.417,Far behind
REN,PL,2018,14.936,,Total,Poland,East,True,3.877,24.73,4.122,0.417,Far behind
REN,PL,2019,15.377,,Total,Poland,East,True,0.441,24.73,4.122,0.417,Far behind
REN,PL,2020,16.102,,Total,Poland,East,True,0.725,24.73,4.122,0.417,Far behind
REN,PL,2021,15.604,,Total,Poland,East,True,-0.498,24.73,4.122,0.417,Far behind
REN,PL,2022,16.644,,Total,Poland,East,True,1.04,24.73,4.122,0.417,Far behind
REN,PL,2023,16.651,,Total,Poland,East,True,0.007,24.73,4.122,0.417,Far behind
REN,PL,2024,17.77,,Total,Poland,East,True,1.119,24.73,4.122,0.417,Far behind
REN,PT,2004,19.205,,Total,Portugal,South,True,,6.181,1.03,0.584,Needs acceleration
REN,PT,2005,19.523,,Total,Portugal,South,True,0.318,6.181,1.03,0.584,Needs acceleration
REN,PT,2006,20.792,,Total,Portugal,South,True,1.269,6.181,1.03,0.584,Needs acceleration
REN,PT,2007,21.907,,Total,Portugal,South,True,1.115,6.181,1.03,0.584,Needs acceleration
REN,PT,2008,22.929,,Total,Portugal,South,True,1.022,6.181,1.03,0.584,Needs acceleration
REN,PT,2009,24.405,,Total,Portugal,South,True,1.476,6.181,1.03,0.584,Needs acceleration
REN,PT,2010,24.15,,Total,Portugal,South,True,-0.255,6.181,1.03,0.584,Needs acceleration
REN,PT,2011,24.603,,Total,Portugal,South,True,0.453,6.181,1.03,0.584,Needs acceleration
REN,PT,2012,24.574,,Total,Portugal,South,True,-0.029,6.181,1.03,0.584,Needs acceleration
REN,PT,2013,25.699,,Total,Portugal,South,True,1.125,6.181,1.03,0.584,Needs acceleration
REN,PT,2014,29.508,,Total,Portugal,South,True,3.809,6.181,1.03,0.584,Needs acceleration
REN,PT,2015,30.514,,Total,Portugal,South,True,1.006,6.181,1.03,0.584,Needs acceleration
REN,PT,2016,30.864,,Total,Portugal,South,True,0.35,6.181,1.03,0.584,Needs acceleration
REN,PT,2017,30.611,,Total,Portugal,South,True,-0.253,6.181,1.03,0.584,Needs acceleration
REN,PT,2018,30.203,,Total,Portugal,South,True,-0.408,6.181,1.03,0.584,Needs acceleration
